game_name,최적화#프레임,최적화#조작감,시스템#버그,콘텐츠#볼륨,콘텐츠#몰입도,시스템#밸런스,시스템#독창성,시스템#자유도,UX#그래픽,UX#캐릭터디자인,UX#사운드,스토리#내러티브,운영#핵/치트,운영#업데이트,콘텐츠#난이도,시스템#진입장벽,콘텐츠#피로도
Northgard: Definitive Edition,1,1,1,1,1,1,1,1,1,1,1,0,,0,,1,-1
Northgard: Definitive Edition,,,,,1,,,,,,,,,,,,
Northgard: Definitive Edition,,,,,-1,,,,,,,,,,,-1,
Northgard: Definitive Edition,,,,1,1,,,1,,,,,,,,,-1
Northgard: Definitive Edition,,,,,,,,,,,,,,,-1,,
Northgard: Definitive Edition,,,,,1,,,,1,1,,,,,,,
Northgard: Definitive Edition,,,,0,1,,1,0,,,,0,,,0,-1,-1
Northgard: Definitive Edition,,,,,1,,,,,,,,,,,,
Northgard: Definitive Edition,,,,,1,,,,,,,,,,,,
Northgard: Definitive Edition,,,,,0,,,,,,,,,,,,
Northgard: Definitive Edition,,,,,1,,,,,,,,,,,,
Northgard: Definitive Edition,,,,0,,,,,,,,,,,,,
Northgard: Definitive Edition,,,,,,,,-1,,,,,,,-1,,
Planet Coaster,,,,1,1,,,1,,,,,,,-1,-1,-1
Planet Coaster,,,,,1,-1,,1,,,,,,-1,-1,-1,-1
Planet Coaster,,,,-1,1,,,,,,,,,,,,
Planet Coaster,,,,1,1,,,1,1,1,,1,,,1,1,-1
Planet Coaster,,,,,,,,,,,,,,,,,
Planet Coaster,,,,,,,,,,,,,,,,,
Planet Coaster,,,,0,0,,,,,,,,,,,,-1
Planet Coaster,,,,0,0,,,,,,,,,,,,-1
Planet Coaster,,,,,1,,,,,,,,,,,,
Planet Coaster,,,,,1,,,,,,,,,,,,
Planet Coaster,-1,-1,-1,1,1,,1,1,-1,-1,-1,1,,-1,,-1,-1
Planet Coaster,,,,,,,,,,,,,,,-1,,
Planet Coaster,,,,,1,,,,,,,,,,,,
Planet Coaster,-1,,,,1,,,,,,,,,,,-1,
Planet Coaster,,,,,1,-1,,1,,,,,,,-1,,
Planet Coaster,,,,,1,,1,1,,,,,,,,,
Planet Coaster,,,,,1,,,,,,,,,,,,
Planet Coaster,,,,1,1,,,1,,,,,,,,,-1
Planet Coaster,,,,,1,,,,,,,,,,,,
Planet Coaster,,,,,0,,,,,,,,,,-1,-1,
Planet Coaster,,,,,0,,,,,,,,,,,,
Planet Coaster,,,,,1,,,,,,,,,,-1,-1,
Planet Coaster,,,,,1,,1,1,,,,,,,,,
Planet Coaster,-1,,-1,,0,,,0,,,,,,,,,
Planet Coaster,,,,0,0,,1,0,,,,0,,1,,-1,
Planet Coaster,,,,1,1,,1,1,,,,,,1,,-1,
Planet Coaster,,,,,,,,,,,,,,,,,
Planet Coaster,,,,,1,,,,,,,,,,,,
Planet Coaster,,,,,,,,,,,,,,,,,
Planet Coaster,,,,1,1,,1,1,,,,,,1,0,-1,
Planet Coaster,,,,,1,,,,,,,,,,,,
Planet Coaster,,,,,,,,,,,,,,,,,
Planet Coaster,,,,,1,,,,,,,,,,-1,-1,-1
Planet Coaster,,,,,,,,,,,,,,,,,
Planet Coaster,,,,,,,,,,,,,,,,,
Planet Coaster,-1,-1,,,,,,,,,-1,,,,,,
Planet Coaster,,,,,,,,,,,,,,,,,
Planet Coaster,,,,,,,,,,,,,,,,,
Planet Coaster,,,,,,,,,,,,,,,,,
Planet Coaster,,,,,,,,,,,,,,,,,
Planet Coaster,,,,,,,,,,,,,,,,,
Planet Coaster,,,,,0,,,,,,,,,,,,
Planet Coaster,,,,,1,,,,,,,,,,-1,-1,
Planet Coaster,,,,,,,,,,,,,,,,,
Planet Coaster,,,,1,1,-1,1,1,,,,,,1,-1,-1,-1
Planet Coaster,-1,,-1,,1,,,,,,,,,,,,
Planet Coaster,,,,,1,,,,,,,,,,,,
Planet Coaster,,,,,,,,,,,,,,,,,
Planet Coaster,,,,,1,,,,,,,,,,,,
Planet Coaster,-1,,-1,,,,,,,,,,,-1,,,
Planet Coaster,,,,,1,,1,,,,,,,,,,
Planet Coaster,,,,,,,,,,,,,,,,,
Planet Coaster,,,,,1,,,,0,0,,,,,,,
Planet Coaster,,,,1,1,,,1,,,,,,,,,-1
Planet Coaster,,,,,1,,,,,,,,,,,,
Planet Coaster,,,,,,,,,,,,,,,,,
Planet Coaster,,,,,1,,,,,,,,,,,,
Planet Coaster,,,,,1,,,,,,,,,,,,-1
Planet Coaster,,,,,1,,,,,,,,,,,,
Planet Coaster,,,,,,,,,,,,,,,-1,,
Planet Coaster,,,,,,,0,,,,,,,,,,
Planet Coaster,,,,,,,,,,,,,,,,,
Planet Coaster,,,,,0,,1,1,,,,,,,,,
Planet Coaster,,,,,1,,,,,,,,,,,,
Planet Coaster,,,,,,,,,,,,,,,,,
Planet Coaster,,,,,,,,,,,,,,,,,
Planet Coaster,,,,,1,,,,,,,,,,,,
Planet Coaster,,,,,1,,,,,,,,,,-1,,
Planet Coaster,,,,,,,,,,,,,,,,,
Planet Coaster,,,,,-1,-1,-1,-1,,,,,,,,,-1
Planet Coaster,,,,,1,,,,,,,,,,,,
Planet Coaster,,,,,,,,,,,,,,,,,
Planet Coaster,,,,,1,,,,,,,,,,,,
Planet Coaster,,,,,1,-1,,,,,,,,-1,,,
Planet Coaster,,,,-1,1,,,-1,,,,,,,-1,-1,-1
Planet Coaster,,,,,1,-1,,-1,,,,,,,-1,,-1
Planet Coaster,,,,,,,,,,,,,,,,,
Planet Coaster,,,,,-1,,-1,,,,,,,,,,
Planet Coaster,,,,,1,,,,,,,,,,,,
Planet Coaster,,,,1,0,,,,,,,,,,-1,-1,
Planet Coaster,,,,,-1,,,,,,,,,,,,
Planet Coaster,,,,,1,,,,,,,,,,,,
Planet Coaster,,,,,1,,,1,1,,,,,,,,
Planet Coaster,,,,,,,,,,,,,,,,,
Planet Coaster,,,-1,,1,,-1,-1,-1,,,,,,,,
Planet Coaster,,,,1,1,-1,1,,,,,,-1,0,-1,-1,
Planet Coaster,,,,,1,,,,-1,-1,,,,,,,
Planet Coaster,,,,,,-1,,0,,,,,,,-1,-1,-1
Planet Coaster,,,,,1,,,,,,,,,,,,
Planet Coaster,,,,,-1,-1,,,,,,,,,-1,-1,
Planet Coaster,,,,1,1,-1,1,1,,,,0,,,-1,-1,-1
Planet Coaster,,,,,,-1,,,,,,,,,,,
Planet Coaster,,,,,,-1,,,,,,,,0,,,
Planet Coaster,,,,,1,-1,1,,1,1,,,-1,,,-1,
Planet Coaster,,,,-1,1,-1,1,-1,,,,,-1,-1,-1,-1,-1
Planet Coaster,,,,,1,,,,,,,,,1,,,
Planet Coaster,,,,,1,,,,,,,,-1,,,,
Planet Coaster,,,,,,-1,,,,,,,,,-1,,
Planet Coaster,,,,1,1,,,,,,,,,,-1,-1,-1
Planet Coaster,,,,,,-1,,,,,,,,,-1,,
Foxhole,,,,,1,-1,,,,,,,,,,-1,
Foxhole,,,,,,,,1,,,,,,,,,-1
Foxhole,,,,,,,,,,,,,,,,,
Foxhole,,,,,1,,,,1,1,,,,,,,
Foxhole,,,,,1,-1,,,,,,,,,,,
Foxhole,,,,,,,,,,,,,,,,,
Foxhole,-1,,-1,1,1,,,0,,,,0,,-1,,-1,-1
Foxhole,,,,,0,,,,,,,,,,,,
Foxhole,,,,-1,1,,,,,,,,,,,-1,-1
Foxhole,,,,,-1,,,,,,,,,,,,
Foxhole,,,,,,-1,,,,,,,,,,,
Foxhole,,,,,,,,,,,,,,,,,
Foxhole,,,,,1,,,,,,,,,,,,
Foxhole,,,,,1,,,,,,,,,,,,
Foxhole,,,,,1,,,,,,,,,,-1,,
Foxhole,,,,1,1,-1,1,1,,,,1,,,-1,-1,-1
Foxhole,,,,-1,1,,,,,,,,,,-1,-1,-1
Foxhole,,,,,1,-1,1,1,,,,,,,,-1,-1
Foxhole,,,,,1,-1,,,,,,,,,-1,,-1
Foxhole,-1,1,,1,1,,1,1,,,,,,,,-1,
Foxhole,,,,-1,1,,,,,,,,,,,,
Foxhole,,,,,,,,,,,,,,,,,
Foxhole,,,,,1,,,,,,,,,,,,
Foxhole,,,,,,,,,,,,,,,,,
Foxhole,,,,,1,,0,,,,,,,,,,
Foxhole,-1,-1,-1,-1,-1,-1,-1,,-1,,-1,,-1,-1,,-1,
Foxhole,,,,,1,,,,,,,,,,,-1,
Foxhole,,,,,,,,,,,,,,,,,
Foxhole,,,,,1,-1,1,,,,,,,1,,-1,
Foxhole,,,,,,,,,,,,,,,,,
Foxhole,,,,,,,,,,,,,,,,,
Foxhole,,,,,,,,,,,,,,-1,,,
Foxhole,,,,1,1,0,1,1,,,,1,-1,0,,-1,-1
Foxhole,,,,,,-1,,,,,,,,,-1,-1,
Foxhole,,,-1,,,-1,,-1,,,,,,,,,-1
Foxhole,,,,1,,,,1,,,,,,,,,
Foxhole,,,,,,,,,,,,,,,,,
Foxhole,,,,,1,,,,,,,,,,-1,,
Foxhole,,,,,,,,,,,,,,,1,,-1
Foxhole,,,,,1,,,,,,,,,,,-1,
Foxhole,,,,1,1,-1,1,1,,,,1,,,-1,-1,-1
Foxhole,-1,-1,-1,,,-1,,,,,,,,-1,-1,-1,-1
Foxhole,,,,,1,,1,1,1,,,1,,,,,
Foxhole,,,,,1,-1,1,,,,,,,,,,
Foxhole,,,,,-1,,,,,,,,,-1,,,
Foxhole,,,,,,,0,,,,,,,,,,
Foxhole,,,,,0,-1,,,,,,,,-1,,,
Foxhole,,,,,1,,,,,,,,,,,,
Foxhole,,,,,1,,,,,,,,,,,,
Foxhole,,,,,,,,,,,,,,,,,
Foxhole,,,,,,,,0,,,,,,,,,-1
Foxhole,,,,,1,,,,,,,,,,-1,-1,
Foxhole,,,,1,1,,,1,,,,,,,,,-1
Foxhole,-1,,-1,1,1,,,,,,,,,-1,,-1,-1
Foxhole,,,,,1,,,,,,,,,,,,
Foxhole,,,-1,,1,,,,,,,,-1,-1,,,
Foxhole,-1,-1,,1,1,,1,0,0,,-1,0,-1,,-1,-1,-1
Foxhole,,,,,1,-1,,,,,,,,-1,,-1,
Foxhole,,,-1,-1,1,-1,,-1,,,,-1,-1,,-1,-1,-1
Foxhole,,,,,1,,,,,,,,,,,-1,
Foxhole,,,,,1,,,,,,,,,,,,
Foxhole,,,,,1,,,,,,,,,,,,
Foxhole,,,,,0,,,,,,,,,,,,
Foxhole,,,,,1,,,,,,,,,,,,
Foxhole,,,,,,,,,,,,,,,,,
Foxhole,,,,,,,,,,,,,,,-1,,
Foxhole,,,,,,,1,1,,,,0,,,,,
Foxhole,,,,,,,,,,,,,,,,,
Foxhole,,,,,1,,1,1,,,,1,,,,,
Foxhole,,,,,,,,,,,,,,,-1,-1,
Foxhole,,,,,,,,,,,,,,,,,
Foxhole,,,,,1,-1,,,,,,,,,-1,-1,
Foxhole,,,,,,,,,,,,,,,,,
Foxhole,,,,,,,,,,,,,,,,,
Foxhole,,,,,1,-1,1,,,,,,,,,,
Foxhole,,,,,,,,,,,,,,,,,
Foxhole,,,,,1,,,,,,,,,,,-1,
Foxhole,,,,,1,,,,,,,,,,,,1
Foxhole,,,-1,,1,,,,,,,,-1,-1,,,
Foxhole,,,,,1,,-1,,,,,,,-1,,-1,
Foxhole,,,,-1,1,,1,1,-1,-1,,-1,,,-1,-1,-1
Foxhole,,,,,,,,,,,,,,,,,
Foxhole,,,,,,,1,,,,,,,,,,
Foxhole,,,,,0,,,,,,,,,,,-1,
Foxhole,,,,,-1,,,,,,,,,,,,-1
Foxhole,,,,1,1,-1,1,1,1,,,1,,,1,1,-1
Foxhole,,,,1,1,,,,,,,,,,,,
Foxhole,,,,0,1,,,,,,,,,,,,
Foxhole,,,,,1,,,1,,,,,,,,,
Foxhole,,,,,1,1,,,,,,,,,,,
Foxhole,,,,,1,,,,,,,,,,,,
Foxhole,,,,,,-1,1,,,,,,,1,,,
Foxhole,,,,,,,,,,,,,,,,,
Foxhole,,,,1,1,1,1,1,,,,,,-1,,,
Foxhole,,,,,1,,,,,,,,,,,,
Foxhole,,,,,1,,,,,,,,,,,,
Foxhole,,,,,,,,,,,,,,-1,,,
Foxhole,,,,,1,,,,,,,,,,,,
Foxhole,,,,,1,,,,,,,,,,,,
Foxhole,,,,,,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,1,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,,-1,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,1,1,,1,1,,,,,,,,,
Totally Accurate Battle Simulator,,,,1,1,-1,1,,,,,,,-1,,,
Totally Accurate Battle Simulator,,,,,1,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,1,1,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,-1,,,
Totally Accurate Battle Simulator,,,,,1,,0,1,1,,,,,,,,
Totally Accurate Battle Simulator,,,,,1,,,,,,,,,-1,,,
Totally Accurate Battle Simulator,,,,,1,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,1,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,,,,
Totally Accurate Battle Simulator,-1,,-1,,1,,,,,,,,,,,,
Totally Accurate Battle Simulator,0,1,,,1,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,1,,,1,,,,,,,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,1,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,1,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,1,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,1,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,,,,
Totally Accurate Battle Simulator,-1,-1,-1,,,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,1,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,1,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,1,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,1,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,1,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,1,-1,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,,-1,,
Totally Accurate Battle Simulator,,,,1,1,,,,,,,,,,,,-1
Totally Accurate Battle Simulator,-1,,-1,0,1,-1,,,,,,,,-1,,-1,
Totally Accurate Battle Simulator,,,,,1,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,,-1,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,1,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,1,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,1,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,-1,,,-1,-1,,-1,,,,,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,0,,,,,,,,,,,,-1
Totally Accurate Battle Simulator,,,,,,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,1,1,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,1,,,1,,,,,,,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,1,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,,,1,,,,,0,,,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,-1,,1,,,,,,,,,,,,-1
Totally Accurate Battle Simulator,,,,,1,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,1,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,1,,1,1,,,,,,,,,
Totally Accurate Battle Simulator,,,-1,,1,-1,1,,,,,,-1,-1,,,
Totally Accurate Battle Simulator,,,,,1,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,1,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,-1,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,1,,,,,,,,,-1,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,1,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,-1,1,,,,,,,,,-1,,,
Totally Accurate Battle Simulator,,,,,1,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,1,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,1,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,1,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,1,,,,,,,,,,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,-1,,,
Totally Accurate Battle Simulator,,,,,,-1,,,,,,,,-1,,,
Totally Accurate Battle Simulator,,,,,-1,-1,,,,,,,,-1,,-1,
Totally Accurate Battle Simulator,,,,,1,,,,1,1,,,,1,-1,-1,
Totally Accurate Battle Simulator,0,0,,1,1,0,0,1,1,1,1,1,,,0,-1,-1
Totally Accurate Battle Simulator,,,,-1,1,,,,,,,,,-1,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,-1,,,
Totally Accurate Battle Simulator,-1,,-1,-1,1,,,,,,,,,-1,-1,-1,
Totally Accurate Battle Simulator,,,,,1,,,,,,,,,0,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,,,,
Totally Accurate Battle Simulator,-1,,-1,-1,-1,-1,,-1,,,,,,-1,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,-1,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,,,,
Totally Accurate Battle Simulator,-1,,-1,,,,,,0,-1,,,,-1,,,
Totally Accurate Battle Simulator,,,,,,,,,,,,,,-1,,,
Totally Accurate Battle Simulator,,,,,1,-1,1,,,,,,,-1,-1,-1,
theHunter: Call of the Wild™,,,,1,1,-1,1,1,,,,1,-1,,-1,-1,-1
theHunter: Call of the Wild™,,,,,,,,,,,,,,-1,,,
theHunter: Call of the Wild™,,,,,,,,,,,,,,,,,
theHunter: Call of the Wild™,,,,,,,,,,,,,,-1,,,
theHunter: Call of the Wild™,,-1,-1,,,,,,,,,,,,,,-1
theHunter: Call of the Wild™,,,,,,,,,,,,,,,,,
theHunter: Call of the Wild™,,,,,,1,,,,,,,,1,,,
theHunter: Call of the Wild™,,,,,,,,,,,,,,,,,
theHunter: Call of the Wild™,,,,,,,,,,,,,,-1,,,
theHunter: Call of the Wild™,,,,,1,-1,,,,,,,,-1,,-1,
theHunter: Call of the Wild™,-1,1,,1,1,-1,1,1,1,1,1,1,,,-1,-1,-1
theHunter: Call of the Wild™,,,,,,,,,,,,,,-1,,,
theHunter: Call of the Wild™,,,,,,,,,,,,,,-1,,,
theHunter: Call of the Wild™,,,,,,-1,,,,,,,,-1,,,
theHunter: Call of the Wild™,-1,,-1,,,-1,,,,,,,,-1,,,
theHunter: Call of the Wild™,,,,,,,,,,,,,,,,,
theHunter: Call of the Wild™,,,,,,-1,,,,,,,,,-1,,
theHunter: Call of the Wild™,,,,,,-1,,-1,,,,,,,-1,,
theHunter: Call of the Wild™,-1,,-1,,1,,,,,,,,,-1,,,
theHunter: Call of the Wild™,,,-1,,,,,,,,,,,,,,
theHunter: Call of the Wild™,-1,-1,-1,,,-1,,,,,,,-1,-1,,,
theHunter: Call of the Wild™,,,,-1,,,,,,,,,,-1,,,
theHunter: Call of the Wild™,-1,0,0,1,1,,1,1,1,1,1,1,,,-1,-1,-1
theHunter: Call of the Wild™,,,,1,1,,,,,,,,,,,,
theHunter: Call of the Wild™,,,,,1,,,,1,1,,,,,1,,
theHunter: Call of the Wild™,,,,0,1,,,,,,,,,,,-1,
theHunter: Call of the Wild™,,,,,,,,,,,,,,,,,
theHunter: Call of the Wild™,,,,,1,,,,1,,,,,,,,
theHunter: Call of the Wild™,,,,,,,,,,,,,,-1,,,
theHunter: Call of the Wild™,-1,-1,,,,,,,,,,,,,,,
theHunter: Call of the Wild™,,,,,1,,,,1,1,1,1,,,,,
theHunter: Call of the Wild™,,,,,,,,,,,,,,,,,
theHunter: Call of the Wild™,,,,,,,,,,1,,,,,,,
theHunter: Call of the Wild™,,,,1,1,,,1,,,,,,,,1,1
theHunter: Call of the Wild™,,,,,1,,,,,,,,,,,-1,
theHunter: Call of the Wild™,,,,1,1,,1,,,,,,,-1,,,
theHunter: Call of the Wild™,,,,-1,,-1,,-1,,-1,,,,-1,-1,,
theHunter: Call of the Wild™,,,,,,,,,,,,,,,,,
theHunter: Call of the Wild™,-1,-1,,,0,-1,,,-1,,-1,,,,-1,-1,-1
theHunter: Call of the Wild™,-1,,,1,1,,,,,,,,,,-1,-1,-1
theHunter: Call of the Wild™,0,1,-1,1,1,-1,1,1,1,1,1,0,,0,0,-1,-1
theHunter: Call of the Wild™,,1,,,,,,,1,,1,,,,,,
theHunter: Call of the Wild™,,,,1,1,-1,,,,,,,,,-1,-1,-1
theHunter: Call of the Wild™,,,-1,,,-1,,-1,,,,,,,-1,,-1
theHunter: Call of the Wild™,,,,,1,,,,,,,,,,,-1,
theHunter: Call of the Wild™,,,,-1,-1,,-1,-1,,,,,,-1,,,
theHunter: Call of the Wild™,,,,,1,,,,,,,,,,,,
theHunter: Call of the Wild™,,,,,1,,,,,,,,,,,,
theHunter: Call of the Wild™,,,,,,,,,,,,,,,,,
theHunter: Call of the Wild™,,,,,,,,,,,,,,,,,
theHunter: Call of the Wild™,,,,,1,-1,,,,,,,,,-1,,
theHunter: Call of the Wild™,,,,,-1,,,,,,,,,,,,
theHunter: Call of the Wild™,,,,,,,,,,,,,,,,,
theHunter: Call of the Wild™,,,,-1,1,,,,,,,,,,,,-1
theHunter: Call of the Wild™,,,,,,,,,,,,,,,,,
theHunter: Call of the Wild™,0,,,,,,,,,,,,,,,,
theHunter: Call of the Wild™,,,,,1,,,,,,,,,,,,
theHunter: Call of the Wild™,,,,1,1,,,,,,,,,,-1,-1,-1
theHunter: Call of the Wild™,,,,,,,,,,,,,,,,,
theHunter: Call of the Wild™,,,,,1,-1,,,,,,,,,-1,-1,-1
theHunter: Call of the Wild™,,,,,1,,,,1,,,1,,,,,
theHunter: Call of the Wild™,,,,,,,,,,,,,,,,,
theHunter: Call of the Wild™,,,,,,,,,,,,,,,,,
theHunter: Call of the Wild™,-1,,,1,1,,,,,,,,,1,,-1,
theHunter: Call of the Wild™,,,-1,,,,,,,,,,,,,,
theHunter: Call of the Wild™,,,,1,1,,,,,,,,,,,,
theHunter: Call of the Wild™,,,,,1,,,,,,,,,,,,-1
theHunter: Call of the Wild™,,,,,1,,,,,,,,,,,,
theHunter: Call of the Wild™,,,,,,,,,0,0,,-1,,,,,
theHunter: Call of the Wild™,1,,,1,1,,1,,1,,,,,,,1,
theHunter: Call of the Wild™,,,,-1,1,,,,,,,,,,,,-1
theHunter: Call of the Wild™,,,,,1,,,,,,,,,,,,
theHunter: Call of the Wild™,-1,,-1,,,,,,,,,,,,,,
theHunter: Call of the Wild™,1,1,1,1,1,1,1,1,1,,1,1,,,1,1,1
theHunter: Call of the Wild™,,,,,1,,1,,,,,,,,,,
theHunter: Call of the Wild™,,,,,0,,,,,,,,,,,,
theHunter: Call of the Wild™,,,,,,,,,,,,,,,,,
theHunter: Call of the Wild™,,,-1,,1,-1,,,,,,,,,,-1,
theHunter: Call of the Wild™,,,,,,-1,,,,,,,,-1,,,
theHunter: Call of the Wild™,,,,,1,,,,,,,,,,,,
theHunter: Call of the Wild™,,,,,,,,,,,,,,-1,,,
theHunter: Call of the Wild™,,,,,,,0,,,,,,,,,,
theHunter: Call of the Wild™,,,,1,1,,,,,,,,,,-1,-1,
theHunter: Call of the Wild™,,,,,1,,,,1,,,,,,,,
theHunter: Call of the Wild™,,,,1,1,-1,1,1,,,,,,,-1,-1,-1
theHunter: Call of the Wild™,,,,,,-1,,,,,,,,,,-1,
theHunter: Call of the Wild™,,,,,1,,,,,,,,,,,,
theHunter: Call of the Wild™,1,1,-1,1,1,-1,1,1,1,,1,0,,0,0,-1,-1
theHunter: Call of the Wild™,,,,,,,,,,,,,,,,,
theHunter: Call of the Wild™,,,,1,1,,1,1,1,,,1,,,1,,1
theHunter: Call of the Wild™,,,,,1,,1,1,1,,,,,,1,1,
theHunter: Call of the Wild™,,-1,,,,-1,,0,0,0,-1,,,,-1,,-1
theHunter: Call of the Wild™,-1,-1,,,1,,,-1,1,,,,,,,,
theHunter: Call of the Wild™,,,,-1,1,,,-1,,,,,,,,,-1
theHunter: Call of the Wild™,,,,-1,0,,,,,,,,,,,-1,-1
theHunter: Call of the Wild™,,,,1,1,0,1,1,,,,0,,1,,0,-1
theHunter: Call of the Wild™,,,,,1,,,,,,,,,,,,
theHunter: Call of the Wild™,,,,,,-1,,0,,,,,,,-1,,
theHunter: Call of the Wild™,,,,,1,,1,,,,,,,,,,
theHunter: Call of the Wild™,,,,,1,,,,,,,,,,,,
Satisfactory,-1,,-1,1,1,,,1,,,,1,,0,-1,-1,-1
Satisfactory,,,,,,,,,,,,,,,,,
Satisfactory,,,,,1,,,,,,,,,,,,
Satisfactory,,,,,,,,,,,,,,,,,
Satisfactory,,,,,1,,,,,,,,,,,,
Satisfactory,,,,,1,,,,,,,,,,,0,
Satisfactory,,,,-1,1,,,,,,,,,,,,-1
Satisfactory,,,,,,-1,,,,,,,,-1,,,
Satisfactory,,,,1,1,,,1,,,,,,,0,-1,-1
Satisfactory,,,,,1,,1,1,,,,,,,,,
Satisfactory,,,,1,1,,,,,,,,,,,,
Satisfactory,,,,,1,,,,,,,,,,,,-1
Satisfactory,,,,,,-1,,,,,,,,,-1,,-1
Satisfactory,,,,1,1,,,,,,,,,1,,,
Satisfactory,,,,0,1,,,,,,,,,,,0,
Satisfactory,,,,,,,,,,,,,,,1,,1
Satisfactory,,,,,,,,,,,,,,,,,
Satisfactory,,,,,1,,,,,,,,,,,,
Satisfactory,,,,,,,,,,,,,,,,,
Satisfactory,,,-1,,1,-1,,,-1,-1,,,,,,,-1
Satisfactory,,,,,,,,,,,,,,,,,
Satisfactory,-1,-1,-1,,1,-1,,-1,-1,,,,,,-1,-1,-1
Satisfactory,,,,,1,,,,,,,,,1,,,
Satisfactory,,,,,1,,,,,,,,,,,,
Satisfactory,,,,,1,,,,,,,,,,,,
Satisfactory,,,,1,1,,1,,,,,,,,,,
Satisfactory,,,,,,,,,,,,,,0,,,
Satisfactory,,,,,,,,,,,,,,,-1,-1,
Satisfactory,,,,-1,-1,,,,,,,,,,,-1,
